"CustomerValue","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","PeakCallsInOut","OffPeakCallsInOut","MonthsInService","AgeHH1","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","IncomeGroup","PrizmCode","Occupation","fit.cluster"
3,11.29,27,10,1,0,13,-1.3,2.3,2,12,43,0,0,0,0,0,1,8,5
3,11.31,51,10,3,0,9,-1.3,33,4.3,22,43,0,0,0,0,0,4,8,5
3,11.31,109,10,0,0,-87,-1.3,57.3,12,18,43,0,0,0,0,0,4,8,5
2,11.33,498,10,0,0,52,-1.3,96,25.3,8,43,0,0,0,0,0,4,8,4
2,11.34,52,10,0,1.1,-36,-1.3,13,11.3,12,43,0,0,0,0,0,4,8,5
2,11.35,54,10,4,0,-14,-1.4,18,3.7,16,43,0,0,0,0,0,3,8,5
3,11.35,20,10,1,0,35,3,5.3,5,16,43,0,0,0,0,0,4,8,5
3,11.35,24,10,0,1.1,-9,-1,11.3,2.7,12,43,0,0,0,0,0,4,8,5
1,11.38,5,11,0,0,1,-11.4,2.3,0,22,43,0,0,0,0,0,2,8,5
3,11.39,150,10,3,0,-52,-1.4,25,28,11,43,0,0,0,0,0,2,8,5
3,11.41,513,10,0,0,-75,-1.4,121.7,46,32,43,0,0,0,0,0,4,8,4
3,11.45,552,10,3,0,-3,-1.4,82.7,24,7,43,0,0,0,0,0,1,8,4
1,11.48,167,9,0,0,-117,-0.5,8,2.3,11,43,0,0,0,0,0,4,8,5
1,11.48,230,10,0,0,140,0.5,51.7,14.7,7,43,0,0,0,0,0,4,8,5
1,11.5,254,10,26,0,33,-1.5,55.3,70.7,35,43,0,0,0,0,7,4,8,5
3,11.5,0,11,0,0,0,19.3,0,0,10,43,0,0,0,0,0,4,8,5
1,11.54,9,5,6,0,-2,0.5,1,2,43,43,0,0,0,0,0,4,8,5
1,11.54,462,10,0,0,-114,2.7,248,4,39,43,0,0,0,0,0,2,8,4
2,11.54,229,10,0,1.2,74,-0.2,58.7,35.7,28,43,0,0,0,0,0,4,8,5
2,11.54,245,10,0,0,-25,-1.5,38.7,13.3,13,43,0,0,0,0,0,1,8,5
3,11.54,42,10,8,0,-26,-1.5,20.3,1,11,43,0,0,0,0,9,2,8,5
2,11.55,698,10,1,0.1,110,7.4,248.7,59.3,38,43,0,0,0,0,0,4,8,2
3,11.6,700,10,4,0,76,-1.6,154.7,47.7,33,43,0,0,0,0,0,2,8,4
3,11.6,614,10,4,0,-146,-1.6,82,70.7,29,43,0,0,0,0,2,4,8,4
3,11.64,122,10,2,0.9,38,4.1,28,11.3,12,43,0,1,1,0,6,2,1,5
3,11.66,265,10,0,1.4,223,-1.7,87.3,31.7,33,43,0,0,0,0,0,3,8,5
3,11.66,43,10,5,0,-24,-1.7,15,4,7,43,0,0,0,0,0,1,8,5
2,11.66,418,10,0,1.7,-107,1.5,66.7,31.7,8,43,0,0,0,0,2,4,8,4
2,11.68,400,10,0,0,-364,-1.7,119,101.3,41,43,0,0,0,0,0,4,8,4
2,11.69,352,10,7,0,-37,-1.7,66.3,75,18,43,0,0,0,0,0,1,8,4
2,11.73,113,10,0,0,0,-1.7,21,10.3,27,43,0,0,0,0,0,4,8,5
3,11.73,998,10,0,0,491,-1.7,174.3,135,12,43,0,0,0,0,0,2,8,2
1,11.76,24,10,0,1.8,-22,-1.8,4.3,2,19,43,0,0,0,0,6,2,8,5
3,11.8,79,10,0,1.1,52,3.8,19.7,13.3,8,43,0,0,0,0,5,4,8,5
1,11.81,311,10,6,0,-30,-1.8,16,23.7,8,43,0,0,0,0,0,1,8,5
2,11.84,24,10,7,0,12,-1.8,7,3.3,11,43,0,0,0,0,0,4,8,5
2,11.85,756,10,0,0.5,-101,-0.5,113.3,92.3,7,43,0,0,0,0,0,4,8,4
1,11.88,596,8,11,0,-11,-1.9,42,98.7,14,43,0,0,0,0,0,4,8,4
2,11.9,59,11,0,2.6,-59,-11.9,23,18.3,11,43,0,0,0,0,0,1,8,5
2,11.9,93,10,0,1.8,6,-1.9,21.7,7.7,7,43,0,0,0,0,0,2,8,5
2,11.91,666,10,13,0,82,-1.9,152,48,8,43,0,0,0,0,0,2,8,4
3,11.92,36,10,0,0.2,-9,-1.2,13.3,1.3,10,43,0,0,0,0,0,4,8,5
1,11.96,87,10,2,1.3,-40,-2,21.7,15.3,29,43,0,0,0,0,0,2,8,5
3,11.97,113,10,2,1.3,-63,1.3,4.3,30.7,15,43,0,0,0,0,0,1,8,5
3,11.97,41,10,2,0,9,-1.8,0,0,12,43,0,0,0,0,0,2,8,5
3,11.97,235,10,2,0,154,0.6,42.7,71.7,8,43,0,0,0,0,0,4,8,5
3,11.98,124,10,0,0,-56,-2,41.3,13.7,12,43,0,0,0,0,0,4,8,5
1,12.01,86,10,0,0,7,-1.4,40.7,7.7,14,43,0,0,0,0,7,2,8,5
3,12.03,150,22,0,0,-147,2.7,33.3,23.7,23,43,0,0,0,0,9,2,8,5
2,12.05,167,10,6,0,-96,-1.1,48,21.3,20,43,0,0,0,0,0,4,8,5
1,12.1,68,12,0,0,-34,-0.1,12,13,14,43,0,0,0,0,0,4,8,5
3,12.12,198,10,8,0,66,6.4,28.7,16.3,9,43,0,0,0,0,0,3,8,5
3,12.14,661,10,6,0,63,-1.2,125,22.7,11,43,0,0,0,0,0,4,8,4
1,12.2,84,14,0,0,-84,-12.2,44,15.3,13,43,0,0,0,0,0,4,8,5
3,12.2,134,10,6,0,-59,-2.2,30.3,20.7,9,43,0,0,0,0,0,4,8,5
2,12.21,28,9,2,0,-3,-1.2,6,1,17,43,0,0,0,0,0,4,8,5
1,12.23,701,10,0,0,-104,-0.2,130,40.7,16,43,1,1,0,0,4,2,1,4
1,12.29,162,14,0,0,-162,-12.3,90,16,20,43,0,0,0,0,7,4,8,5
2,12.3,307,10,6,0,-104,-2.3,66,54.7,7,43,0,0,0,0,0,4,8,5
2,12.3,138,10,0,1.6,-29,5.9,37.7,36.7,37,43,0,0,0,0,0,4,8,5
1,12.34,198,10,2,1.6,62,0.8,26.7,15,8,43,0,0,0,0,0,1,8,5
2,12.36,206,10,8,0.2,-124,-0.1,49.7,21.3,16,43,0,0,0,0,0,1,8,5
3,12.38,59,16,0,0,-59,-12.4,4,2.3,25,43,0,0,0,0,4,4,8,5
1,12.4,240,9,4,0,-14,-2.7,67.3,44,50,43,0,0,0,0,0,2,8,5
3,12.41,0,12,0,0,2,-2.4,0.3,0,23,43,0,0,0,0,0,4,8,5
3,12.43,80,10,13,0,29,1.1,30.7,6,20,43,0,0,0,0,0,1,8,5
2,12.45,225,13,12,0,-225,-12.4,55.7,26,8,43,0,0,0,0,0,4,8,5
1,12.5,28,10,2,0,-28,-2.5,2.3,5,19,43,0,0,0,0,0,1,8,5
2,12.5,8,5,8,0,-8,-7.5,4.3,0,13,43,0,0,0,0,0,2,8,5
3,12.53,15,12,0,0,-1,-12.2,4,1.7,20,43,0,0,1,0,0,2,8,5
3,12.6,224,10,6,0,-74,-1.5,83.3,29.3,10,43,1,1,0,0,7,2,8,5
1,12.65,91,12,0,0,12,0.1,21,14.7,17,43,0,0,0,0,6,4,8,5
2,12.68,166,10,0,0,-76,-0.1,39.7,24.3,19,43,0,0,0,0,0,4,8,5
3,12.69,113,10,11,0,-35,-2.7,46,12,17,43,0,0,0,0,7,4,8,5
1,12.69,222,10,4,0.1,23,-1.3,65.3,11.7,7,43,0,0,0,0,0,4,8,5
3,12.72,278,10,0,0,-13,-2.7,0,0,10,43,0,0,0,0,0,3,8,5
1,12.75,93,10,0,2.7,-93,-2.7,19,12.3,16,43,0,0,0,0,8,1,8,5
3,12.76,81,10,10,0,-55,-2.8,4.3,4.3,11,43,0,0,0,0,0,2,8,5
3,12.77,119,10,17,0,177,8.3,35,13.3,14,43,0,0,0,0,0,2,8,5
2,12.78,180,10,9,0,3,-2.8,26,26.7,20,43,0,0,0,0,0,4,8,5
2,12.97,58,10,8,0,-2,8.9,4.7,6,9,43,0,0,0,0,0,4,8,5
1,12.99,0,10,0,0,0,0,0,0,25,43,0,0,0,0,0,1,8,5
1,13,22,10,3,0,-15,-3,5,20,23,43,0,0,0,0,5,4,8,5
1,13,230,10,12,0,-80,-3,32.3,5.7,18,43,0,0,0,0,0,3,8,5
1,13,48,10,3,0,0,-3,16.7,22,12,43,0,0,0,0,2,4,8,5
2,13.01,57,10,0,0,-57,0.2,1,1.7,12,43,0,0,0,0,0,1,8,5
3,13.1,133,10,12,0.1,120,3.4,27.7,24.7,13,43,0,0,0,0,0,4,8,5
3,13.1,260,10,6,0,-170,-3.1,44,12,7,43,0,0,0,0,0,4,8,5
3,13.13,1298,10,7,0,160,3.9,159,276,14,43,0,0,0,0,0,4,8,3
2,13.19,459,13,0,0.1,-459,-13.2,67.3,117,17,43,0,0,0,0,1,4,8,4
2,13.23,59,10,0,3,-22,3.4,0,0,20,43,0,0,0,0,0,4,8,5
1,13.23,232,12,0,0,0,-0.2,64.7,9.3,16,43,0,0,0,0,0,4,8,5
1,13.23,220,40,0,0,-55,17.8,0,0,9,43,0,0,0,0,0,2,8,5
2,13.23,155,10,0,3.1,45,9.7,40.3,19.3,9,43,0,0,0,0,0,2,8,5
2,13.25,8,10,0,0,2,0,3.3,3.3,28,43,0,0,0,0,0,2,8,5
2,13.25,0,10,0,0,0,0,0,0,20,43,0,0,0,0,0,2,8,5
1,13.25,5,10,0,0,-1,0,6,0.3,20,43,0,0,0,0,2,2,8,5
2,13.25,29,10,0,0,7,0,15.7,6,17,43,0,0,0,0,0,1,8,5
2,13.25,1,10,0,0,-1,0,0.3,0,17,43,0,0,0,0,0,2,8,5
2,13.25,188,10,0,0,18,0,57,23.3,16,43,0,0,0,0,0,2,8,5
3,13.26,101,10,10,0,-11,-3.3,45.3,15,12,43,0,0,0,0,0,4,8,5
2,13.31,473,10,11,0,-163,-3.3,81.3,36.3,10,43,0,0,0,0,0,3,8,4
3,13.34,179,10,0,0,3,-0.1,24,5.3,14,43,0,0,0,0,3,1,8,5
1,13.34,36,0,25,0,-26,-10.2,11.7,9.7,57,43,0,0,0,0,0,4,8,5
3,13.37,473,10,12,0,-300,-3.9,53,55.7,22,43,0,0,0,0,1,4,8,4
3,13.38,743,10,11,0,34,-3.4,184.7,205,12,43,0,0,0,0,0,1,8,2
2,13.39,96,10,0,3.4,-42,-2,36,12,30,43,0,0,0,0,0,1,8,5
2,13.44,2,13,0,0,8,-3.4,0,0,25,43,0,0,0,0,0,4,8,5
2,13.44,45,10,0,0,7,0.6,8.7,2,17,43,0,0,0,0,0,3,8,5
2,13.44,80,10,16,0,-6,-3.9,26.3,11,15,43,0,0,0,0,0,4,8,5
1,13.45,225,10,0,0.5,120,-0.9,32.7,33.3,13,43,0,0,0,0,0,1,8,5
3,13.46,88,10,0,3.5,-4,-3.5,0,0,12,43,0,0,0,0,0,1,8,5
2,13.46,200,25,0,0,-200,-13.5,19.7,9.7,9,43,0,0,0,0,0,4,8,5
2,13.47,229,10,0,0.2,44,3.5,0,0,15,43,0,0,0,0,0,3,8,5
3,13.5,32,10,0,0,0,-0.2,4.7,8.3,18,43,0,0,0,0,0,4,8,5
1,13.5,240,10,12,0,-72,-4,0,0,12,43,0,0,0,0,0,4,8,5
3,13.56,447,10,0,0.1,50,2.4,114.7,44.3,21,43,0,0,0,0,0,2,8,4
1,13.56,38,10,0,0,-8,-0.3,10.7,14.7,18,43,0,0,0,0,0,4,8,5
3,13.56,344,10,3,0,-124,-3.6,70,103.3,10,43,0,0,0,0,0,4,8,4
2,13.6,727,10,12,0,-284,-3.6,114.7,110.7,15,43,0,0,0,0,0,4,8,4
1,13.64,174,10,0,0.9,-28,-2.5,0,0,11,43,0,0,0,0,0,2,8,5
2,13.66,2,10,0,0,-2,0.3,0,0,10,43,0,0,0,0,4,3,8,5
2,13.71,140,6,16,0,-140,5.7,0,0,13,43,0,0,0,0,0,4,8,5
2,13.73,2,13,2,0,0,0,1.3,0.7,25,43,0,0,0,0,0,4,8,5
2,13.74,138,10,0,0,-52,1.5,39,34.3,37,43,0,0,0,0,0,2,8,5
2,13.75,46,10,4,0,5,-2.8,18.7,6.3,21,43,0,0,0,0,0,1,8,5
3,13.75,29,10,4,0,28,3.2,7.3,14,9,43,0,0,0,0,0,4,8,5
2,13.89,129,10,7,0,8,-1.9,48,15.3,24,43,0,0,0,0,0,4,8,5
2,13.89,0,10,0,0,0,0.1,0,0,11,43,0,0,0,0,0,2,8,5
1,13.94,88,10,15,0,-19,-2.4,35,25.3,15,43,0,0,0,0,0,4,8,5
2,13.95,0,14,0,0,0,-23.3,0,0,37,43,0,0,0,0,6,2,3,5
3,13.95,281,13,2,0,-281,-14,115.7,55.3,19,43,0,0,0,0,0,4,8,4
1,13.97,187,10,15,0,-54,-4,42.3,16,25,43,0,0,0,0,4,4,8,5
1,14,826,20,0,0,34,0,210.3,108.7,14,43,0,0,0,0,0,2,8,2
1,14,6,10,0,0,-1,0,1,0.3,12,43,0,0,0,0,0,2,8,5
3,14,0,10,0,0,0,0,0.3,0,10,43,0,0,0,0,0,4,8,5
3,14,440,10,0,0,41,0,17,13.3,10,43,0,0,0,0,0,4,8,4
1,14,389,10,0,0,-40,0,160.3,102,13,43,0,0,0,0,6,4,8,4
1,14,49,10,0,0,-38,0,7,6.3,9,43,0,0,0,0,0,1,8,5
2,14,26,10,0,0,-26,0,8,2.7,9,43,0,0,0,0,0,1,8,5
1,14.01,140,10,3,0,-72,9.1,23,17.7,9,43,0,0,0,0,0,2,8,5
3,14.04,65,10,0,0,-22,-1,6.7,2,12,43,0,0,0,0,0,4,8,5
2,14.05,212,10,14,0,-58,12.2,55,11,14,43,0,0,0,0,0,2,8,5
2,14.08,295,10,5,0,-2,1.9,93.7,32.3,43,43,0,0,0,0,0,1,8,5
2,14.09,22,10,0,0,15,-0.1,1.7,2,7,43,0,0,0,0,0,1,8,5
2,14.11,54,10,0,0,6,0.3,0,0,11,43,0,0,0,0,0,4,8,5
2,14.12,255,10,16,0,83,3.4,42.3,26.3,11,43,0,0,1,0,2,1,8,5
3,14.15,434,10,0,0.2,23,-1.2,96.7,18,26,43,0,0,0,0,0,4,8,4
1,14.17,269,10,0,0.7,17,-1.2,69.7,15.7,39,43,0,0,0,0,0,1,8,5
1,14.19,4,13,2,0,-4,-1.2,0.7,0.3,35,43,0,0,0,0,0,1,8,5
1,14.19,220,10,16,0,-116,-4.2,58.7,50.3,16,43,0,0,0,0,0,2,8,5
2,14.2,48,10,1,0,58,6.8,0,2.3,16,43,0,0,0,0,0,4,8,5
2,14.25,40,10,0,0,-18,-0.2,4.3,6.3,15,43,0,0,0,0,0,2,8,5
3,14.28,174,10,10,0,-72,-4.3,21.3,54.3,27,43,0,0,0,0,0,4,8,5
2,14.32,47,15,0,0,-11,-0.1,13.7,4.7,40,43,0,0,0,0,0,4,8,5
2,14.36,193,9,0,4,-50,11.9,40.3,16,28,43,0,0,0,0,8,4,8,5
1,14.39,119,10,1,0,-25,1.2,2.7,5,13,43,0,0,0,0,0,4,8,5
1,14.44,706,10,11,1.2,-85,-4.4,176.7,114.7,17,43,0,0,0,0,0,1,8,4
2,14.44,78,0,40,0,-6,-0.6,8.7,13,7,43,0,0,0,0,0,4,8,5
1,14.47,442,10,0,0,314,13.2,77,77.7,14,43,0,0,0,0,0,2,8,4
3,14.47,142,15,0,0.5,-53,4.5,0,0,15,43,0,0,0,0,6,2,8,5
3,14.56,444,10,0,1.1,-60,-0.5,106.7,26.7,26,43,0,0,0,0,6,1,8,4
1,14.59,64,10,0,0.6,-11,-0.6,17.7,18.7,13,43,0,0,0,0,0,2,8,5
3,14.62,499,6,14,0.3,-118,-15.1,110.3,156,8,43,0,0,0,0,0,2,8,4
1,14.67,330,12,13,0,-330,-14.7,92,86,15,43,0,0,0,0,0,2,8,4
1,14.68,658,10,0,0,-68,-4.7,203,122,16,43,0,0,0,0,0,4,8,4
1,14.69,413,10,0,0.2,147,0.3,59.7,27,8,43,0,0,0,0,6,2,8,4
3,14.71,368,15,0,0,-84,-4.7,124.3,34,23,43,0,0,0,0,0,3,8,4
1,14.75,53,10,5,0,10,8.2,20.3,1.3,19,43,0,0,0,0,0,1,8,5
3,14.75,204,10,0,3.8,115,12.3,28.3,2.7,14,43,0,0,0,0,0,2,8,5
2,14.77,0,22,0,0,0,-15.7,0,0,12,43,0,0,0,0,6,4,8,5
3,14.83,27,10,0,0,14,1.1,0,0,8,43,0,0,0,0,0,4,8,5
2,14.83,132,25,0,0,-132,-14.8,8,6,7,43,0,0,0,0,0,4,8,5
1,14.85,112,17,0,0,-112,-14.8,88.7,19,18,43,0,0,0,0,0,4,8,5
1,14.88,195,10,13,1,-5,-3.6,25.7,11.7,7,43,0,0,0,0,0,4,8,5
3,14.91,428,10,0,0,162,3,88.3,45.7,12,43,0,0,0,0,0,4,8,4
1,14.91,102,21,0,0,-102,-14.9,15.7,16.7,11,43,0,0,0,0,0,4,8,5
2,14.93,124,10,0,0.9,42,-0.9,23,16,8,43,0,0,0,0,3,1,8,5
3,14.99,400,10,12,1,76,-5,60.7,59.7,25,43,0,0,0,0,0,4,8,4
3,14.99,0,23,0,0,0,-15,0,0,17,43,0,0,0,0,0,2,8,5
3,14.99,802,10,0,0,176,3,192,238.7,9,43,0,0,0,0,0,4,8,2
2,14.99,378,30,0,0,-37,-15,50.7,38.7,13,43,0,0,0,0,5,1,8,4
2,15.01,10,15,0,0,-10,-5,2.7,0.7,10,43,0,0,0,0,8,1,8,5
3,15.04,2,15,0,0,-2,0,0.3,0.7,26,43,0,0,0,0,0,2,8,5
1,15.04,87,30,0,0,-87,15,29,1,20,43,0,0,0,0,0,4,8,5
1,15.06,0,6,0,0,0,-10.1,0,0,16,43,0,0,0,0,7,4,8,5
2,15.12,96,19,0,1.5,49,-38.1,39,14.7,8,43,0,0,0,0,0,3,8,5
2,15.13,1,15,1,0,-1,-5.1,0,0,25,43,0,0,0,0,0,4,8,5
1,15.13,4,15,0,0,-3,-0.1,1.7,0.3,20,43,0,0,0,0,7,4,8,5
2,15.13,0,15,0,0,0,-0.1,0,0,19,43,0,0,0,0,0,2,8,5
1,15.13,341,10,4,0,6,0.1,56.7,44,16,43,0,0,0,0,0,1,8,4
3,15.17,263,10,14,0,-123,-5.2,69.3,17,13,43,0,0,0,0,1,3,8,5
2,15.19,296,10,21,0,115,-2.7,54,10,13,43,0,0,0,0,0,4,8,5
2,15.2,410,10,9,1.6,-13,-4.2,62.7,23.3,30,43,0,0,0,0,0,2,8,4
2,15.2,137,10,0,1.2,-25,-3.6,0,0,16,43,0,0,0,0,9,2,8,5
2,15.24,153,30,0,1.6,-35,10.7,19.3,30,18,43,0,0,0,0,0,2,8,5
3,15.24,18,15,0,0,-18,-44.3,11.3,0,17,43,0,0,0,0,8,4,8,5
1,15.24,300,10,18,0,2,-4.8,45.3,25.7,10,43,0,0,0,0,7,4,8,5
1,15.25,7,5,7,0,-1,-1,3.7,3,32,43,0,0,0,0,6,4,8,5
3,15.27,140,30,0,0,-128,-15.3,12,22,19,43,0,0,0,0,0,4,8,5
3,15.27,1,15,0,0,-1,-45.3,0,1,18,43,0,0,0,0,0,2,8,5
3,15.28,69,10,17,0,-3,-2.9,21.7,12.3,14,43,0,0,0,0,0,4,8,5
3,15.39,465,10,6,0,35,-2.1,73.7,62,16,43,0,0,0,0,0,2,8,4
2,15.41,494,10,15,0,50,3.3,123.3,82.3,12,43,0,0,0,0,0,4,8,4
3,15.44,19,11,13,0,58,35.1,0,2,11,43,0,0,0,0,0,4,8,5
3,15.45,462,10,0,4.7,98,2.8,0,0,10,43,0,0,0,0,0,2,8,4
1,15.45,597,10,0,0,-14,-1.5,64.3,86.3,13,43,0,0,0,0,0,4,8,4
2,15.55,281,10,18,0,-26,-5.5,41.7,40.7,17,43,0,0,0,0,0,4,8,5
2,15.62,204,10,19,0,-56,-5.6,29.7,25.3,14,43,0,0,0,0,0,4,8,5
1,15.64,92,10,18,0.8,-46,-3.6,24.7,12.3,12,43,0,0,0,0,0,4,8,5
3,15.69,33,15,0,0,-24,-5.7,13.7,2.7,21,43,0,0,0,0,0,1,8,5
3,15.73,384,10,0,0,56,-1.7,65.3,14,10,43,0,0,0,0,5,2,8,4
1,15.73,713,10,0,0,-143,0.2,215.3,80,7,43,0,0,0,0,0,2,8,4
1,15.8,329,10,18,0,14,-5.8,7,2.7,12,43,0,0,0,0,0,2,8,5
2,15.81,292,10,23,0,134,17.4,0,0,14,43,0,0,0,0,0,4,8,5
2,15.83,407,10,19,0,-114,-5.8,74,67.7,15,43,0,0,0,0,0,4,8,4
2,15.94,502,10,0,0,195,5,138.7,62.3,11,43,0,0,0,0,0,4,8,4
1,15.94,204,17,7,0,-204,-15.9,76,37.3,7,43,0,0,0,0,0,4,8,5
3,15.95,210,10,0,5.9,-184,-5,54.7,14,14,43,0,0,0,0,0,4,8,5
1,15.96,226,26,0,0,-224,-16,41.7,61,7,43,0,0,0,0,0,4,8,5
2,15.99,126,10,0,0,-126,3,47,33.7,11,43,1,1,0,0,6,4,8,5
2,16,24,10,6,0,50,18,4.3,1.3,15,43,0,0,0,0,0,4,8,5
1,16.01,52,10,6,0,18,8,23.3,5,13,43,0,0,0,0,0,4,8,5
2,16.02,556,10,1,0,406,1.1,59,46.7,8,43,0,0,0,0,0,1,8,2
2,16.04,0,21,0,0,0,-16,0,0,7,43,0,0,0,0,0,4,8,5
1,16.09,0,15,0,0,0,-16.1,0,0,20,43,0,0,0,0,7,4,8,5
2,16.12,1499,10,24,0,-887,-6.1,183.7,173,17,43,0,0,0,0,0,4,8,1
3,16.14,4,17,0,0,0,0,1,0,32,43,0,0,0,0,0,2,8,5
1,16.18,279,10,22,0,-156,2.6,45,37.7,11,43,0,0,0,0,0,4,8,5
3,16.21,237,10,10,0,30,-3,36,57.7,28,43,0,0,0,0,0,4,8,5
2,16.24,160,10,8,0,120,8.5,0,0,10,43,0,0,0,0,0,1,8,5
1,16.25,141,15,0,0,-141,-11.2,72.7,26.7,23,43,0,0,0,0,0,2,8,5
3,16.25,583,10,0,0,-2,-2.2,0,0,14,43,0,0,0,0,0,4,8,4
2,16.25,120,27,0,0,-120,-16.2,40.7,32.3,11,43,0,0,0,0,1,4,8,5
2,16.27,898,10,0,0,-81,16.8,37.3,70,20,43,0,0,0,0,0,2,8,2
2,16.29,10,17,0,0,-6,-0.1,2.3,2,34,43,0,0,0,0,7,4,8,5
2,16.3,455,10,0,2.2,77,5.3,78.3,46.3,23,43,0,0,0,0,0,4,8,4
1,16.32,58,15,0,0,10,-1.3,0,0,8,43,0,0,0,0,0,2,8,5
3,16.34,72,28,4,0.2,30,13.7,13.7,7.7,19,43,0,0,0,0,0,2,8,5
3,16.36,380,10,18,0,54,-4.4,60.3,22.7,14,43,0,0,0,0,0,2,1,4
3,16.43,402,17,7,0,-402,-16.4,125.7,145.3,17,43,0,0,0,0,0,2,8,4
1,16.47,18,15,5,0,8,1.9,2.7,6.7,24,43,0,0,0,0,0,4,8,5
3,16.49,519,10,18,0.6,206,-1,103,90.7,6,43,0,0,0,0,0,2,8,4
2,16.5,56,10,6,0,-2,-1.5,16.3,16.3,35,43,0,0,0,0,0,2,8,5
3,16.52,102,10,22,0,-8,5.2,32.3,8,13,43,0,0,0,0,0,4,8,5
2,16.64,415,10,6,0.2,-83,-3.7,127.7,33.7,7,43,0,0,0,0,0,2,8,4
1,16.69,0,24,0,0,0,-39.9,0,0,15,43,0,0,0,0,0,4,8,5
2,16.71,580,10,16,0,45,-3,58.7,13,13,43,0,0,0,0,0,2,8,4
3,16.74,268,5,0,0,-268,-25.8,48.7,15.3,9,43,0,0,0,0,0,4,8,5
1,16.77,240,27,3,0,-240,-16.8,59,43.7,18,43,0,0,0,0,0,4,8,5
1,16.77,479,10,0,5.5,-59,-6.8,106,71,13,43,0,0,0,0,0,1,8,4
1,16.81,79,24,5,0,-79,-16.8,24.7,43.7,7,43,0,0,0,0,0,4,8,5
2,16.84,663,10,22,0.4,132,-6.8,173.3,195.3,18,43,0,0,0,0,7,4,8,2
3,16.84,87,20,0,0.2,181,22.2,1.3,0,10,43,0,0,0,0,6,2,8,5
2,16.85,1306,10,27,0.1,67,-6.8,181.3,274,13,43,0,0,0,0,8,4,8,3
3,16.9,475,10,19,0,48,2.6,55.3,45.3,9,43,0,0,0,0,0,1,8,4
3,16.91,327,19,0,0,-327,-16.9,43,26.3,10,43,0,0,0,0,0,2,8,4
1,16.94,426,22,0,0,-426,-16.9,43.3,75.3,8,43,0,0,0,0,0,4,8,4
2,16.98,666,11,3,4.6,409,-7,38.7,27.7,15,43,0,0,0,0,0,2,8,2
1,16.99,9,17,0,0,-2,0,0.7,0,43,43,0,0,0,0,4,4,8,5
2,16.99,0,17,0,0,0,0,0,0,35,43,1,1,0,0,3,1,8,5
3,16.99,3,17,0,0,1,0,1.7,1.3,32,43,0,0,0,0,0,1,8,5
2,16.99,5,17,0,0,4,0,0,0.7,33,43,0,0,0,0,0,4,8,5
2,16.99,0,17,0,0,0,0,0,0,29,43,0,1,0,0,3,4,8,5
3,16.99,6,17,0,0,14,0,0,0,27,43,0,0,0,0,2,1,8,5
2,16.99,5,17,0,0,1,0,2.3,0,23,43,0,0,0,0,8,2,8,5
1,16.99,0,17,0,0,0,0,0,0,23,43,0,0,0,0,0,4,8,5
3,16.99,1,17,0,0,-1,0,1,0,21,43,0,0,0,0,0,4,8,5
2,16.99,12,17,0,0,12,0,2.7,1,23,43,0,0,0,0,0,4,8,5
2,16.99,10,17,0,0,-1,0,3.7,2.7,21,43,0,0,0,0,0,4,8,5
2,16.99,9,17,0,0,-2,0,8.3,0,14,43,0,0,0,0,0,3,8,5
2,16.99,321,10,9,0,-27,-2.2,22.3,12,6,43,0,0,0,0,0,1,8,5
3,17,228,22,0,0,-228,-17,35.3,21.7,11,43,0,0,0,0,0,4,8,5
2,17.01,20,25,0,0,-10,-38.9,7,4,8,43,0,0,0,0,0,2,8,5
1,17.06,247,10,27,0,114,8.7,66,14.7,10,43,0,0,0,0,0,4,8,5
1,17.06,1079,10,19,0,-135,-7.1,199,188.3,8,43,0,0,0,0,0,4,8,2
2,17.08,16,17,0,0,2,-0.1,8.3,1.7,41,43,0,0,0,0,0,2,8,5
3,17.09,6,17,0,0,-3,-0.1,4.3,0,34,43,0,0,0,0,0,4,8,5
1,17.1,7,17,0,0,7,0.3,3,1,38,43,0,0,0,0,0,1,8,5
2,17.14,0,17,0,0,0,-0.2,0,0,42,43,0,0,0,0,0,2,8,5
3,17.14,8,17,0,0,8,-0.2,4.3,0.3,19,43,0,0,0,0,0,4,8,5
1,17.14,0,17,0,0,0,-0.2,0,0,18,43,0,0,0,0,0,2,8,5
1,17.14,45,10,20,0,116,20,0.7,0,24,43,0,0,0,0,0,3,8,5
3,17.14,6,17,0,0,-6,-0.2,1.7,0.3,15,43,0,0,0,0,0,4,8,5
1,17.16,268,10,16,0.2,134,18.8,61.3,25,8,43,0,0,0,0,4,2,8,5
1,17.18,1,17,0,0,1,-0.2,0,0,23,43,0,0,0,0,0,4,8,5
3,17.18,439,20,7,0,172,-1,46,40,9,43,0,0,0,0,0,3,8,4
2,17.21,250,10,0,1,197,-1,0,0,16,43,0,0,0,0,0,2,8,5
1,17.21,16,17,0,0,-16,0.2,0.3,1,37,43,0,0,0,0,7,4,8,5
1,17.23,430,10,0,1.6,-143,-0.3,143.7,22.7,16,43,0,0,0,0,0,2,8,4
1,17.23,25,15,0,0,1,-2.2,10,0.3,41,43,0,0,0,0,9,2,8,5
2,17.27,248,10,24,0,14,-7.3,36.7,16,13,43,0,0,0,0,0,4,8,5
